,Date,Tweet,likeCount
5340,2022-07-28 17:10:03+00:00,"@BamBam1A If there is no traffic, then your not in MANILA. 😊😊 Welcome Bami!!",0
5341,2022-07-28 16:27:23+00:00,@BamBam1A atleast you already have an idea how bad traffic is in Manila 😭😭,0
5342,2022-07-28 15:51:48+00:00,@BamBam1A Kamusta ang traffic sa Manila? 😆,0
5343,2022-07-28 15:45:37+00:00,wala ka sa manila kung walang traffic https://t.co/CatDLQkpXp,1
5344,2022-07-28 15:44:48+00:00,kajdiwj dumdums getting angry at got7bambam's tweet abt manila traffic bc they thought he was bambam aquino 😭,2
5345,2022-07-28 15:37:19+00:00,@BamBam1A Sorry ganto talaga sa manila traffic is life hahaha 😂😂😂by the way welcome to the manila I hope you enjoy the Manila ❤️❤️❤️,0
5346,2022-07-28 15:24:04+00:00,Lol dun sa isang fb post andaming nagagalit kay bambam sa comments dahil dun sa tweet nyang ang traffic daw sa manila. Dati ba kayong mga tanga,6
5347,2022-07-28 15:21:13+00:00,"Tawang tawa ako dun sa Bambam post about Manila traffic. Jusko, kinuyog si Bam Aquino. Kakaiba talaga mag-isip mga tao ngayon.",2
5348,2022-07-28 15:16:26+00:00,sorry veb ganito talaga sa manila. Always traffic hehe https://t.co/jdazAyUjWC,0
5349,2022-07-28 15:08:00+00:00,"Enjoy the traffic
TREASURE IN MANILA D-DAY
#2022KpopMasterzInManila
#DARAtingnaRInsila 
@treasuremembers",0
5350,2022-07-28 14:50:41+00:00,"After a week of staying sa Laguna with fam, i realized ayoko na sa Manila. If ever dun na lang kame ni hubby. Kasi ung location ng house namin is super accessible and lahat ng needs ay walking distance. I get to enjoy City + Nature in one. Wala pa traffic 😭 medyo pricey lang 😆",16
5351,2022-07-28 14:45:11+00:00,WELCOME TO MANILA TREASURE MUKANG TRAFFIC SA PAGLANDING HAHAHAHAHAHA JWK,0
5352,2022-07-28 14:43:38+00:00,HAHAAHAHAHAHAHAHAHAHAHAHHAHAHA TRAFFIC NAMAN TALAGA ALWAYS SA MANILA PLS https://t.co/d4dJ8u2hmY,0
5353,2022-07-28 14:43:19+00:00,@JacksonWang852 Get ready for the manila traffic as well 🫢,0
5354,2022-07-28 14:40:27+00:00,"@BamBam1A iloveyou❤️ thank you for coming here in Manila, hope u enjoy and we're sorry about the traffic😭 https://t.co/lqlwXm9uyt",2
5355,2022-07-28 14:34:24+00:00,@JacksonWang852 WELCOME TO MANILA!! 🤩 pls bear the traffic its the worst🥹 just drink ginebra san miguel (gin) otw or red horse in can HAHAHAHHA,0
5356,2022-07-28 14:30:06+00:00,Bambam it's not manila without traffic https://t.co/p5fVBKACsm,0
5357,2022-07-28 14:26:05+00:00,"Welcome to Manila. Enjoy the traffic.😚
#TREASUREinManila",1
5358,2022-07-28 14:25:20+00:00,nasa manila na si Jackson  kase andito na si bambam at napa tweet pa na traffic ang manila😪😪😪😁😂,2
5359,2022-07-28 14:09:05+00:00,What baka naman habang nasa traffic din kami kanina sa manila andun din si bambam naiimbyerna na😭,0
5360,2022-07-28 14:03:51+00:00,@montolentino_ Tama! Tsaka legit naman talagang may traffic sa Manila 🤣,26
5361,2022-07-28 14:00:05+00:00,rare bambam and manila traffic interaction✋😭 https://t.co/uNcJQfWLsI,0
5362,2022-07-28 13:59:40+00:00,welcome to manila where traffic is normal hahaha https://t.co/KYqC03CKbU,0
5363,2022-07-28 13:59:29+00:00,@hyggewonu na traffic pa sila sa manila sky hintay muna tayo sandali HAHAHAHHA,0
5364,2022-07-28 13:53:57+00:00,"WELCOME TO MANILA!!! 🇵🇭🔥
the city of heavy traffic &amp; slow internet

@treasuremembers 

#TREASUREinManila 
#TREASURESalubong 
#KpopMasterzinManila2022",0
5365,2022-07-28 13:53:25+00:00,"HAHAHAHA welcome to the Manila traffic, Bam🥲 https://t.co/ZRthmfyaug",0
5366,2022-07-28 13:37:10+00:00,@BamBam1A Manila traffic♡,0
5367,2022-07-28 13:34:33+00:00,"Yes, there's really so much traffic in Manila 🙏 https://t.co/mAYXNE0jOG",0
5368,2022-07-28 13:30:43+00:00,Welcome to Manila. Where traffic is the main event 😅🎉 https://t.co/qXtUZwydPR,6
5369,2022-07-28 13:26:31+00:00,ayan ang totoong welcome to manila !! HAHAHAHA NARAMDAMAN ANG TRAFFIC ey ey https://t.co/LThl0SCzFz,0
5370,2022-07-28 13:23:58+00:00,@BamBam1A Welcome to manila HAHAHA there's sooo much traffic,0
5371,2022-07-28 13:22:11+00:00,"Manila has traffic because of indigo, always stop, indi go.

Okay, I'll show myself out the door... https://t.co/OJg521rFjM",9
5372,2022-07-28 13:20:03+00:00,@anikajillian_ @BamBam1A Hahaha! Manila = Traffic 😵‍💫,1
5373,2022-07-28 13:19:40+00:00,Traffic HHAAHAH you are really in Manila Bam HAHAHHAAH https://t.co/JXw53KZmG1,0
5374,2022-07-28 13:18:39+00:00,"mae-experience nyo na ang ph traffic!! 
Welcome to Manila boys!! @treasuremembers 

#TREASUREinManila 
#TREASURESalubong 
#KpopMasterzinManila2022",0
5375,2022-07-28 13:03:50+00:00,"kapag walang traffic, hindi yan manila beh. https://t.co/YbxF1Mrqtu",0
5376,2022-07-28 12:59:36+00:00,@BamBam1A welcome to Manila Bammie ☺️😂 traffic is the trademark of manila specially EDSA 🥴,2
5377,2022-07-28 12:56:54+00:00,@BamBam1A WELCOME TO MANILA 🇵🇭 WHERE TRAFFIC IS EVERYWHERE AND USSUAL. 🤩😂,0
5378,2022-07-28 12:40:53+00:00,i still don't know how to commute so it would be a hassle if hindi ako papasok nang maaga + sa manila pa ako nag-aaral e super traffic doon.,0
5379,2022-07-28 12:39:59+00:00,"ang fucked up ng schedule ko because i have online class ng 7:30 am to 10:30 then ny next class would be 10:30 am and face to face siya hahahaha. given na traffic papuntang manila, sa byahe na lang ako mag take ng online class",0
5380,2022-07-28 12:39:17+00:00,You know you've experienced Manila when you've experienced the traffic 😅 https://t.co/3L3Y3UGDk0,0
5381,2022-07-28 12:38:39+00:00,Traffic talaga sa manila bestie https://t.co/XZyBhnyvHw,0
5382,2022-07-28 12:36:57+00:00,"@BamBam1A Manila is always traffic,🙄",0
5383,2022-07-28 12:33:32+00:00,your in manila if you experience a heavy traffic https://t.co/JaCpNuWiMC,0
5384,2022-07-28 12:33:19+00:00,@BamBam1A masanay ka na bam laging traffic sa manila,0
5385,2022-07-28 12:28:36+00:00,@BamBam1A it's not manila if there's no traffic 🥲🥲🥲,0
5386,2022-07-28 12:21:45+00:00,"Welcome in Manila Bambam.
Traffic is really common here in Manila. https://t.co/nRdbdEeRN5",0
5387,2022-07-28 12:10:54+00:00,@BamBam1A Welcome to manila where traffic is so normal 🤣 🙄,2
5388,2022-07-28 12:08:52+00:00,gago hahaha traffic daw sa manila sabi ni bambam hahahahahaa,0
5389,2022-07-28 12:07:23+00:00,HAHAHAHA HOI ANG PEYMUS NAMAN NG TRAFFIC SA MANILA https://t.co/u5MlQXi4mN,0
5390,2022-07-28 12:05:05+00:00,@BamBam1A Now i do believe that you are in Philippines hahahaha. . . . Welcome to manila bambam the land of heavy traffic 😂😂😂,0
5391,2022-07-28 12:03:18+00:00,Traffic and Manila are the inseparable duo. 🙃 https://t.co/LZrpMHwEXK,0
5392,2022-07-28 11:59:12+00:00,"@BamBam1A walang idol idol dito beh, traffic talaga sa manila",0
5393,2022-07-28 11:55:51+00:00,@BamBam1A  Manila is always traffic🚦 😂😂😂 https://t.co/LY9IMLes3c,0
5394,2022-07-28 11:55:24+00:00,ps. Hindi po ako taga Manila and I've never been there so hindi ko maimagine gano kalala yung traffic I'm so sorry 🥹🫶,0
5395,2022-07-28 11:54:07+00:00,ganon ba talaga kalala traffic sa manila pati si Bambam napareklamo 😭 https://t.co/TmG0K8Es5T,0
5396,2022-07-28 11:53:58+00:00,why is this so funny asdfghjklasghk manila traffic be like: sorry ah ito lang kasi ako 🥲🤣 https://t.co/mjXGxeobu5,0
5397,2022-07-28 11:50:19+00:00,"My dad wanted to rent a car to drive in Manila (as it is cheaper to go wherever) however after seeing the heavy traffic, he was like ""nope, not here"" There are literally motorbikes everywhere and every vehicle just squeezes through🥲 it's hectic",0
5398,2022-07-28 11:49:06+00:00,nakaranas ng traffic sa manila HAHAHAHA https://t.co/INhGOgnvjD,0
5399,2022-07-28 11:45:31+00:00,naramdaman agad ni bambam traffic sa manila!!! 😂 https://t.co/b0MG3GjMl8,0
5400,2022-07-28 11:43:53+00:00,welcome to manila tn! pasensya na sa traffic pero parang di na rin yan bago sa inyo bilang taga bangkok hahahsjdkhsd https://t.co/dORaWRz46g,3
5401,2022-07-28 11:41:05+00:00,@BamBam1A You should have taken a helicopter 😭 manila traffic is the worst of all,0
5402,2022-07-28 11:39:15+00:00,HAHAHAH tas may balak pa ang ferson mag rent ng sasakyan sa manila wow sis baka sa traffic ka pa mapagod hindi sa encore na never ending 💀💀💀 https://t.co/D1yfjxeisf,0
5403,2022-07-28 11:36:08+00:00,welcome to manila bambam where traffic is always there https://t.co/wbCrsLrYsm,0
5404,2022-07-28 11:35:33+00:00,@BamBam1A Welcome to Manila~~ the Traffic capital of the PH 🤣😆,0
5405,2022-07-28 11:31:30+00:00,I don't know if I should be happy or I should laugh because his stock In traffic here In Manila. Fighting naka P'Bam see u soon🐰😜😊💚 https://t.co/zUNmbJN8dt,1
5406,2022-07-28 11:31:14+00:00,@BamBam1A 😂 Traffic?? Welcome to manila 😁😁,0
5407,2022-07-28 11:26:26+00:00,Please he's so real for this like this is why i can't bear to stay in Manila for more than just two days at least cause of the traffic alone like here in KW i already suffer enough from traffic so how much more in the Philippines when its population is much more than in kw😭😭😭 https://t.co/gkL2AZdeDJ,0
5408,2022-07-28 11:22:37+00:00,people are getting mad at bambam on facebook for tweeting that there is heavy traffic in manila because they thought he was a filipino politician 😭,6
5409,2022-07-28 11:19:37+00:00,@thalassadwarf ikr 😭 and also the heavy traffic in manila is soooo,0
5410,2022-07-28 11:19:23+00:00,"bwahwhahahaha manila ayusin mo, cenxia na sa traffic ha 😭 https://t.co/RTRS9dk2TH",0
5411,2022-07-28 11:16:27+00:00,always traffic sa manila beh 😭 https://t.co/1IkFD08jLH,0
5412,2022-07-28 11:14:39+00:00,pasensya kana Bambam sobrang traffic talaga sa Manila kaya nva it's more fun in the Philippines hehe https://t.co/aSrRkiFYPn,0
5413,2022-07-28 11:11:02+00:00,"@BamBam1A it’s always traffic in Philippines Bambam, anyways welcome in Manila !! 🤍",1
5414,2022-07-28 11:09:29+00:00,@BamBam1A Oh I did not know that it traffic in Manila 😂😂😂 Joke ✌️✌️✌️ But you are still in a happy and hospitable place ❣️,0
5415,2022-07-28 11:03:30+00:00,Manila is not manila if there's no traffic 😓 https://t.co/ZahN3gK4dz,0
5416,2022-07-28 11:00:28+00:00,@BamBam1A traffic in manila sucks still not used to it even if i live nearby,0
5417,2022-07-28 10:59:33+00:00,@BamBam1A understandable sir manila’s traffic is INSANE but ahgases will wait for u that’s for sure 🤗🤗,0
5418,2022-07-28 10:54:23+00:00,"I think you are the cause of traffic hahaha
MANILA FANSIGN GOT BAMBAM
#BamBamFansignMNL
#BamBam @BamBam1A https://t.co/9y4ggRY5Iq",0
5419,2022-07-28 10:52:43+00:00,"if it doesn't have traffic then it's not Manila, Philippines hahaha https://t.co/TGTLy2xeY8",1
5420,2022-07-28 10:49:43+00:00,"@BamBam1A Its not Manila na anymore, if there's no traffic HSHAHAHAHAH",0
5421,2022-07-28 10:48:00+00:00,"@BamBam1A well you're here in the Philippines it's normal😂 that's our trademark the traffic😂

MANILA FANSIGN GOT BAMBAM🐍🇵🇭
#BamBamFansignMNL",0
5422,2022-07-28 10:46:15+00:00,gagi naranasan ni bambam ang traffic ng manila dhdndjsndn 🥲,0
5423,2022-07-28 10:44:55+00:00,"@BamBam1A welcome to manila, if it’s not traffic then you’re not in manila lol",1
5424,2022-07-28 10:44:54+00:00,Pasensya kana BamBam ha HAHAHAHA. It's not Manila if there's no traffic 🤣 https://t.co/MXj2RpTt8O,0
5425,2022-07-28 10:43:20+00:00,"@BamBam1A Welcome to Manila, city of traffic 😭",0
5426,2022-07-28 10:42:49+00:00,"@BamBam1A Pasensiya ka na beshie sa manila traffic. Buti 'nga Thursday ngayern... Kung tomorrow 'yan? Payday Friday, so mas traffic! Ingat!",0
5427,2022-07-28 10:34:28+00:00,Manila without traffic is not Philippines 😂 https://t.co/vCuuC7TBvT,0
5428,2022-07-28 10:33:07+00:00,"'SO MUCH TRAFFIC'🥲

GOT7's BamBam shared on Twitter that he was stuck in traffic while on his way to his fansign event at a mall in Manila on Thursday afternoon. https://t.co/WbIQ0hsRV5",28
5429,2022-07-28 10:31:05+00:00,"@BamBam1A Sorry for the traffic , thats the one of problem here in Manila .",0
5430,2022-07-28 10:27:55+00:00,manila i'm also omw there's also so much traffic rip 😭 https://t.co/tcKmw7EY1D,0
5431,2022-07-28 10:26:37+00:00,it aint manila if there's no traffic 😂😂😂 https://t.co/IqLrHdTvej,0
5432,2022-07-28 10:25:44+00:00,In manila it's so traffic 😭 https://t.co/sHBnlyDpYl,0
5433,2022-07-28 10:24:49+00:00,"welcome to manila, the traffic capital of the world ✨ https://t.co/Wnz07juluL",0
5434,2022-07-28 10:24:21+00:00,HAHAHAHAHHAHAHA WAIT NATATAWA AKO SORRY BAMBAM TRAFFIC TALAGA SA MANILA 😭😭😭 https://t.co/ZYdXVYkn2m,0
5435,2022-07-28 10:23:53+00:00,@BamBam1A Ganyan talaga sa manila be 🥲 traffic is life,0
5436,2022-07-28 10:23:24+00:00,@hanimeanie Hindi HAHAHA may pasok ako 😂 i mean same na traffic sa manila 😂,0
5437,2022-07-28 10:22:42+00:00,He's tweeting manila traffic hahaha https://t.co/dm3KlcJFjX,0
5438,2022-07-28 10:20:09+00:00,you're not in manila if you won't get stuck in traffic 😭 https://t.co/8ptfbVVXUx,0
5439,2022-07-28 10:19:43+00:00,AT NARANASAN NA NGA NI BAMBAM ANG TRAFFIC SA MANILA SANA MAKA ABOT KA SA EVENT MO BAM HAHAHA https://t.co/XT3bYKIbjB,0
5440,2022-07-28 10:18:15+00:00,"@BamBam1A Bambam, now that you are in the Philippines  specially in manila expect heavy traffic everyday 🥲. Traffics are one of the huge problem here in the Philippines, but don’t worry fil-aghases will wait for you. Enjoy!!!",0
5441,2022-07-28 10:15:06+00:00,Bambam experiencing Manila's traffic 🤣🤣🤣 even him can't escape it!!! https://t.co/7qnXW761t2,0
5442,2022-07-28 10:14:15+00:00,@BamBam1A Well it's not Manila if you are not gonna experience traffic 😂😂😂,0
5443,2022-07-28 10:12:57+00:00,Welcome to Manila 😅 Ordinary day traffic jam https://t.co/7oarrmVtB0,1
5444,2022-07-28 10:11:17+00:00,"One of the proofs you're in Manila.. Traffic lang ang may Forever 😅
Sorry @BamBam1A you had to experience that. 
#Bambam
#BamBamFansignMNL https://t.co/4yibO0bKcO",0
5445,2022-07-28 10:07:20+00:00,@BamBam1A Take care!!! Manila Traffic is insane 4ever hahahaha 😁😁,0
5446,2022-07-28 10:06:55+00:00,@BamBam1A You are not in Manila when it's not traffic😂,0
5447,2022-07-28 10:05:36+00:00,"@BamBam1A Ohh ,a new experience of MANILA Traffic 😉, good thing you didn't experience that here in Cebu, keep goin' 😅, 🙌 skrrtt",0
5448,2022-07-28 10:03:06+00:00,@BamBam1A You can't spell Manila without traffic,0
5449,2022-07-28 10:02:04+00:00,Traffic?? Welcome to Manila! https://t.co/KOlW8Grwl4,0
5450,2022-07-28 10:01:53+00:00,pati si bambam nakaranas ng traffic sa manila 😂,0
5451,2022-07-28 10:00:29+00:00,BAMBAM'S STUCK IN TRAFFIC IN MANILA 😭😭,0
5452,2022-07-28 10:00:18+00:00,"@BamBam1A manila will always be known for the never ending traffic, i also hate it",0
5453,2022-07-28 09:59:22+00:00,@BamBam1A yes babe! 😌 The traffic here in manila is absolutely no so ok. Keep safe bam we love you 🫶💌,1
5454,2022-07-28 09:58:59+00:00,"@BamBam1A CONFIRMED NA SA MANILA KA NGA, TRAFFIC EH",0
5455,2022-07-28 09:57:57+00:00,"@BamBam1A Take care !! In enjoy  
Traffic in manila is usual day for us🤫😅",0
5456,2022-07-28 09:57:41+00:00,@BamBam1A Welcome in Manila 😂😂😂it's miracle if there's no traffic in Manila,0
5457,2022-07-28 09:57:32+00:00,HAHAHAHAHAHAHAHA TRAFFIC IS EVERYWHERE HERE IN MANILA https://t.co/VO3BFhPHey,1
5458,2022-07-28 09:57:16+00:00,@BamBam1A manila is traffic and traffic is manila,0
5459,2022-07-28 09:56:37+00:00,te sa thailand din ganyan wag kang eme charot mas malala traffic dito sa manila though hahahahahaha https://t.co/A2w3O23xo2,1
5460,2022-07-28 09:56:20+00:00,@BamBam1A hahahaha Manila.. Traffic is a normal thing😂🤣😂 you will develop a special skill to be patient😂🤣🫣,0
5461,2022-07-28 09:56:15+00:00,@BamBam1A Bhe masanay ka pagpupunta ka manila so much traffic talaga dito😂,0
5462,2022-07-28 09:55:53+00:00,HAHAHAHAAHHAAHHAAHHAAHAH SHETE RUSH HOUR NA ATA GAN'TONG ORAS SA MANILA EH 😭 GRABE NAABUTAN PO NG TRAFFIC SI BAMBAM https://t.co/QuiBQka1oE,0
5463,2022-07-28 09:54:50+00:00,"nakakahiya man, bam, pero heavy traffic is a manila norm talaga 🥲

it's more fun in the ph nga talaga https://t.co/x6dDCSOgyq",0
5464,2022-07-28 09:54:27+00:00,"Welcome to Manila @BamBam1A !!! 😁✌️

Manila traffic = welcoming committee! 😆😆😆😆😆
@janwar1359 https://t.co/Qw29s7kJLx",0
5465,2022-07-28 09:53:27+00:00,@BamBam1A Manila traffic sucks! But welcome! Hope you get to enjoy here 😊,0
5466,2022-07-28 09:53:09+00:00,@BamBam1A the weather and traffic haha welcome to manila,0
5467,2022-07-28 09:53:06+00:00,@gajinyan Di ako sanay sa manila traffic istg 😭😭 yung flow dito samin 30 minutes lang uusad kana naman dyan umabot kami ng oras dati like literal natrigger motion sickness ko dahil sa traffic.l.,1
5468,2022-07-28 09:51:40+00:00,Welcome to manila traffic vhiee vhiee!!! Ingats ka bhieee!!! Enjoy kayo sa concert 🥹 https://t.co/L5sIiRclsH,1
5469,2022-07-28 09:51:19+00:00,It's not Manila if it isn't so traffic. 🙃 https://t.co/r70Nn4R1yL,1
5470,2022-07-28 09:50:57+00:00,"Ayus ayusin nyo traffic dyan sa Manila!!! HOY!! 

HAHAHAH https://t.co/bWxv4Ws7wm",0
